timestamp,vehicleId,towerId,masterId,candidateMasterId,signalQuality,masterRssi,candidateMasterRssi,hysteresisTh,handover,throughput,towerLoad,masterLoad,distance,masterDistance,vehiclePosX,vehiclePosY,towerPosX,towerPosY,masterPosX,masterPosY,vehicleSpeed,vehicleDirection,numVehicles
9,2079,5,5,5,36.0606,36.0606,36.0606,-1.39394,NO,4466.54,19,19,332.162,0,2367.21,2278.56,2225,2289,2225,2289,734.722,1,100
9,2081,5,5,5,18.0609,18.0609,18.0609,-3.19391,NO,2669.71,19,19,804.999,0,1525.81,2026.04,2225,2289,2225,2289,736.053,5,100
9,2082,5,6,5,38.8855,30.9511,38.8855,-1.11145,ho to5,2385.39,19,32,741.48,0,2890.77,2160.36,2225,2289,3566,2389,189.871,5,100
9,2083,5,8,8,23.1906,41.5169,41.5169,-0.848307,NO,2835.01,19,10,933.169,0,1780.52,3052.7,2225,2289,2391,3372,96.8981,5,100
9,2086,5,5,5,19.6261,19.6261,19.6261,-3.03739,NO,2919.14,19,19,815.847,0,1503.19,2055.35,2225,2289,2225,2289,86.095,5,100
9,2088,5,6,5,29.6301,26.8538,29.6301,-2.03699,ho to5,2712.98,19,32,762.226,0,2874.24,2025.41,2225,2289,3566,2389,178.926,2,100
9,2089,5,5,5,30.1822,30.1822,30.1822,-1.98178,NO,3493.13,19,19,556.016,0,2617.64,2543.93,2225,2289,2225,2289,11.277,8,100
9,2090,5,2,2,23.3887,29.0585,29.0585,-2.09415,NO,3740.04,19,5,837.978,0,2671,1646.12,2225,2289,2496,1155,7.08722,2,100
9,2092,5,8,8,38.1481,53.643,53.643,0.364304,NO,3948.64,19,10,877.14,0,2361.75,3101.82,2225,2289,2391,3372,43.1411,8,100
9,2093,5,5,5,30.1839,30.1839,30.1839,-1.98161,NO,3370.76,19,19,627.894,0,2493.87,1807.38,2225,2289,2225,2289,7.03573,2,100
9,2096,5,5,5,21.1405,21.1405,21.1405,-2.88595,NO,2549.98,19,19,916.661,0,1531.8,1769.64,2225,2289,2225,2289,100.643,1,100
9,2097,5,5,5,31.4179,31.4179,31.4179,-1.85821,NO,3199,19,19,503.382,0,2343.22,2675.55,2225,2289,2225,2289,38.5106,8,100
9,2098,5,5,5,10.6613,10.6613,10.6613,-3.93387,NO,1777.98,19,19,980.816,0,1433.31,1793.79,2225,2289,2225,2289,598.833,4,100
9,2111,5,8,5,28.5749,23.2117,28.5749,-2.14251,ho to5,3249.55,19,10,924.805,0,2788.41,2958.2,2225,2289,2391,3372,586.604,9,100
9,2112,5,8,8,16.0813,33.1032,33.1032,-1.68968,NO,4051.23,19,10,909.196,0,2456.58,3115.44,2225,2289,2391,3372,100.423,8,100
9,2115,5,2,2,18.0052,29.4444,29.4444,-2.05556,NO,3738.51,19,5,924.196,0,2615.55,1506.95,2225,2289,2496,1155,103.347,2,100
9,2117,5,5,5,36.0925,36.0925,36.0925,-1.39075,NO,4520.08,19,19,304.633,0,2192.69,2330.92,2225,2289,2225,2289,5.54743,5,100
9,2118,5,7,5,19.782,21.2198,19.782,-3.0218,ho to5,2632.92,19,12,953.047,0,1506.45,2838.53,2225,2289,1233,3580,377.164,5,100
9,2123,5,5,5,49.3877,49.3877,49.3877,-0.0612283,NO,4342.74,19,19,316.273,0,2136.81,2336.45,2225,2289,2225,2289,51.6276,1,100
9,2127,5,5,5,22.9081,22.9081,22.9081,-2.70919,NO,3422.91,19,19,572.465,0,2231.73,1801.48,2225,2289,2225,2289,142.431,5,100
9,2128,5,6,6,14.543,19.3702,19.3702,-3.06298,NO,2849.52,19,32,999.059,0,3124.92,1975.54,2225,2289,3566,2389,39.7696,6,100
9,2130,5,5,5,35.4032,35.4032,35.4032,-1.45968,NO,3071.43,19,19,870.325,0,1479.96,1953.77,2225,2289,2225,2289,46.2202,1,100
9,2131,5,7,5,12.809,11.1486,12.809,-3.7191,ho to5,2775.28,19,12,987.484,0,1426.27,2786.15,2225,2289,1233,3580,35.8935,1,100
9,2132,5,6,5,24.0369,23.1974,24.0369,-2.59631,ho to5,4626.03,19,32,680.931,0,2812.61,2457.47,2225,2289,3566,2389,67.7468,1,100
9,2133,5,5,5,17.7165,17.7165,17.7165,-3.22835,NO,3073.94,19,19,729.997,0,1917.03,1699.04,2225,2289,2225,2289,16.6821,1,100
9,2137,5,8,8,23.6779,27.19,27.19,-2.281,NO,2814.93,19,10,646.377,0,2565.74,2749.11,2225,2289,2391,3372,1459.83,1,100
9,2141,5,8,8,24.5267,27.2029,27.2029,-2.27971,NO,3606.66,19,10,788.982,0,2123.87,3011.68,2225,2289,2391,3372,33.8224,1,100
9,2143,5,5,5,30.3648,30.3648,30.3648,-1.96352,NO,3217.71,19,19,656.559,0,2546.89,1801.71,2225,2289,2225,2289,76.8629,1,100
9,2148,5,5,5,21.3171,21.3171,21.3171,-2.86829,NO,2321.82,19,19,684.852,0,2818.97,2450.91,2225,2289,2225,2289,12.4676,1,100
9,2049,6,9,9,12.756,17.5644,17.5644,-3.24356,NO,2525.01,32,3,985.611,0,2878.8,3028.67,3566,2389,3162,3672,15.437,9,100
9,2051,6,6,6,34.8436,34.8436,34.8436,-1.51564,NO,4793.47,32,32,475.267,0,3299.02,2134.83,3566,2389,3566,2389,90.979,1,100
9,2053,6,10,6,14.559,16.9356,14.559,-3.5441,ho to6,2691.22,32,3,947.501,0,3825.76,3249.4,3566,2389,4393,2995,0,6,100
9,2054,6,8,6,22.1722,24.5703,22.1722,-2.78278,ho to6,2703.1,32,10,902.557,0,2811.14,2782.44,3566,2389,2391,3372,354.796,8,100
9,2055,6,6,6,51.909,51.909,51.909,0.190895,NO,3694.62,32,32,369.854,0,3522.28,2177.15,3566,2389,3566,2389,0,1,100
9,2056,6,9,6,30.6136,26.7492,30.6136,-1.93864,ho to6,2654.34,32,3,705.401,0,3203.7,2914.67,3566,2389,3162,3672,1.60113,9,100
9,2057,6,5,5,28.3622,40.069,40.069,-0.993098,NO,3219.63,32,19,992.46,0,2639.5,2197.77,3566,2389,2225,2289,104.383,5,100
9,2058,6,10,10,13.5116,22.9302,22.9302,-2.70698,NO,3717.68,32,3,967.044,0,4009.38,3194.35,3566,2389,4393,2995,4.73516,10,100
9,2060,6,6,6,32.2734,32.2734,32.2734,-1.77266,NO,4095.5,32,32,563.853,0,3119.76,2219.29,3566,2389,3566,2389,68.1608,6,100
9,2063,6,6,6,34.0117,34.0117,34.0117,-1.59883,NO,3043.2,32,32,550.241,0,3105.68,2359.5,3566,2389,3566,2389,63.0539,6,100
9,2068,6,6,6,36.6161,36.6161,36.6161,-1.33839,NO,3471.45,32,32,472.946,0,3364.4,2083.98,3566,2389,3566,2389,7.38177,1,100
9,2069,6,6,6,24.0923,24.0923,24.0923,-2.59077,NO,2854.36,32,32,859.229,0,3300.95,1628.72,3566,2389,3566,2389,51.29,6,100
9,2071,6,6,6,28.3525,28.3525,28.3525,-2.16475,NO,3277.43,32,32,644.185,0,3319.02,2902.79,3566,2389,3566,2389,2.84656,9,100
9,2072,6,6,6,35.1141,35.1141,35.1141,-1.48859,NO,3073.23,32,32,489.066,0,3306.56,2675.14,3566,2389,3566,2389,53.3629,1,100
9,2077,6,6,6,33.5862,33.5862,33.5862,-1.64138,NO,3604.15,32,32,383.372,0,3482.01,2165.57,3566,2389,3566,2389,101.82,6,100
9,2078,6,5,5,19.3591,26.5597,26.5597,-2.34403,NO,2773.12,32,19,853.626,0,2798.49,2166.27,3566,2389,2225,2289,13.8808,5,100
9,2080,6,3,3,18.4179,22.6335,22.6335,-2.73665,NO,2420.88,32,5,949.632,0,3709.85,1499.56,3566,2389,4293,1155,1135.48,6,100
9,2082,6,6,6,38.1691,38.1691,38.1691,-1.18309,NO,2385.39,32,32,773.443,0,2890.77,2160.36,3566,2389,3566,2389,864.536,5,100
9,2084,6,6,6,36.9759,36.9759,36.9759,-1.30241,NO,3330.73,32,32,686.619,0,3989.27,1939.24,3566,2389,3566,2389,96.8981,3,100
9,2085,6,6,6,49.9592,49.9592,49.9592,-0.00407807,NO,3468.61,32,32,351.419,0,3579.04,2206.45,3566,2389,3566,2389,242.684,6,100
9,2087,6,6,6,29.1434,29.1434,29.1434,-2.08566,NO,3054,32,32,636.369,0,3109.81,2715.89,3566,2389,3566,2389,242.011,1,100
9,2088,6,6,6,28.0396,28.0396,28.0396,-2.19604,NO,2712.98,32,32,837.099,0,2874.24,2025.41,3566,2389,3566,2389,89.2899,2,100
9,2091,6,3,6,16.6429,16.4209,16.6429,-3.33571,ho to6,2744.03,32,5,834.627,0,3992.06,1737.02,3566,2389,4293,1155,11.277,3,100
9,2099,6,9,9,33.8242,37.704,37.704,-1.2296,NO,3024.23,32,3,821.573,0,3455.09,3145.76,3566,2389,3162,3672,6.87945,6,100
9,2104,6,6,6,29.7085,29.7085,29.7085,-2.02915,NO,3802.81,32,32,655.019,0,3533.66,1807.62,3566,2389,3566,2389,9.08719,6,100
9,2106,6,6,6,30.2183,30.2183,30.2183,-1.97817,NO,4087.07,32,32,425.87,0,3799.24,2196.73,3566,2389,3566,2389,11.8249,1,100
9,2108,6,6,6,28.0165,28.0165,28.0165,-2.19835,NO,2836.96,32,32,589.601,0,3123.89,2638.34,3566,2389,3566,2389,93.9823,6,100
9,2113,6,6,6,26.3032,26.3032,26.3032,-2.36968,NO,3493.04,32,32,517.445,0,3974.55,2284.91,3566,2389,3566,2389,42.3202,6,100
9,2116,6,6,6,33.159,33.159,33.159,-1.6841,NO,3940.45,32,32,328.305,0,3695.78,2419.71,3566,2389,3566,2389,180.044,6,100
9,2120,6,6,6,37.4782,37.4782,37.4782,-1.25218,NO,4216.73,32,32,381.215,0,3485.75,2167.9,3566,2389,3566,2389,179.925,6,100
9,2121,6,6,6,34.6482,34.6482,34.6482,-1.53518,NO,3059.39,32,32,484.985,0,3946.53,2368.81,3566,2389,3566,2389,10.3987,6,100
9,2122,6,6,6,27.7334,27.7334,27.7334,-2.22666,NO,4116.31,32,32,498.978,0,3916.27,2198.51,3566,2389,3566,2389,41.834,6,100
9,2124,6,6,6,38.6801,38.6801,38.6801,-1.13199,NO,3863.21,32,32,578.476,0,3129.37,2621.35,3566,2389,3566,2389,15.1518,1,100
9,2125,6,6,6,46.4859,46.4859,46.4859,-0.351412,NO,4230.28,32,32,325.041,0,3449.75,2342.78,3566,2389,3566,2389,39.9129,1,100
9,2128,6,6,6,21.7164,21.7164,21.7164,-2.82836,NO,2849.52,32,32,674.91,0,3124.92,1975.54,3566,2389,3566,2389,39.6609,6,100
9,2129,6,6,6,30.0988,30.0988,30.0988,-1.99012,NO,2670.65,32,32,539.654,0,3637.53,1946.16,3566,2389,3566,2389,71.4312,6,100
9,2132,6,6,5,20.4797,20.4797,20.4797,-2.95203,NO,4626.03,32,32,813.81,0,2812.61,2457.47,3566,2389,3566,2389,397.715,1,100
9,2135,6,6,6,34.3012,34.3012,34.3012,-1.56988,NO,4324.68,32,32,336.903,0,3567.53,2542.3,3566,2389,3566,2389,17.8736,1,100
9,2136,6,6,6,25.9007,25.9007,25.9007,-2.40993,NO,3345.27,32,32,627.096,0,3518.78,2937.65,3566,2389,3566,2389,21535.8,1,100
9,2138,6,6,6,20.0147,20.0147,20.0147,-2.99853,NO,3263.92,32,32,555.794,0,3948.8,2658.01,3566,2389,3566,2389,255.767,1,100
9,2139,6,10,10,33.6253,38.2537,38.2537,-1.17463,NO,2818.28,32,3,762.102,0,3930.89,2987.04,3566,2389,4393,2995,7.55141,1,100
9,2140,6,6,6,24.4356,24.4356,24.4356,-2.55644,NO,2614.74,32,32,673.212,0,3872.13,1869.87,3566,2389,3566,2389,7.94038,1,100
9,2144,6,6,6,33.7632,33.7632,33.7632,-1.62368,NO,3970.88,32,32,502.128,0,3968.24,2370.67,3566,2389,3566,2389,7.98278,1,100
9,2148,6,5,6,21.724,21.3171,21.724,-2.8276,ho to6,2321.82,32,19,807.391,0,2818.97,2450.91,3566,2389,2225,2289,82.9032,1,100
9,2052,7,8,8,25.267,31.6439,31.6439,-1.83561,NO,3435.09,12,10,792.999,0,1877.37,3228.38,1233,3580,2391,3372,25.7283,8,100
9,2059,7,8,7,28.0667,24.9365,28.0667,-2.19333,ho to7,3078.64,12,10,807.35,0,1817.47,3110.74,1233,3580,2391,3372,69.0329,5,100
9,2064,7,8,8,27.7699,31.608,31.608,-1.8392,NO,2951.26,12,10,824.69,0,1798.44,3060.01,1233,3580,2391,3372,372.77,5,100
9,2066,7,4,7,26.5792,28.5306,26.5792,-2.34208,ho to7,4000.54,12,10,788.512,0,1097.55,2863.48,1233,3580,734,2389,219.729,7,100
9,2074,7,7,7,31.1016,31.1016,31.1016,-1.88984,NO,3865.59,12,12,467.572,0,1464.34,3305.95,1233,3580,1233,3580,343.516,7,100
9,2083,7,8,8,24.3561,41.5169,41.5169,-0.848307,NO,2835.01,12,10,817.202,0,1780.52,3052.7,1233,3580,2391,3372,100.526,5,100
9,2094,7,7,7,34.767,34.767,34.767,-1.5233,NO,3248.46,12,12,547.933,0,1617.64,3330.43,1233,3580,1233,3580,143.492,7,100
9,2095,7,4,4,28.8441,36.0202,36.0202,-1.39798,NO,2696.19,12,10,825.378,0,902.176,2885.88,1233,3580,734,2389,51.5486,4,100
9,2100,7,4,4,20.963,26.6796,26.6796,-2.33204,NO,2968.23,12,10,977.929,0,1308.23,2652.27,1233,3580,734,2389,7.4006,7,100
9,2102,7,7,7,18.3265,18.3265,18.3265,-3.16735,NO,2654.66,12,12,776.503,0,594.352,3255.83,1233,3580,1233,3580,12.7738,4,100
9,2103,7,7,4,28.9021,28.9021,28.9021,-2.10979,NO,2322.64,12,12,779.549,0,700.55,3096.06,1233,3580,1233,3580,95.9451,4,100
9,2107,7,4,4,40.3503,50.254,50.254,0.025403,NO,3045.33,12,10,976.432,0,708.848,2812.74,1233,3580,734,2389,100.933,4,100
9,2109,7,7,7,19.9474,19.9474,19.9474,-3.00526,NO,3164.46,12,12,725.195,0,1364.95,2933.09,1233,3580,1233,3580,96.5809,7,100
9,2114,7,7,7,22.1072,22.1072,22.1072,-2.78928,NO,3247.83,12,12,672.61,0,895.932,3081.21,1233,3580,1233,3580,108.571,4,100
9,2118,7,7,7,21.8183,21.8183,21.8183,-2.81817,NO,2632.92,12,12,845.314,0,1506.45,2838.53,1233,3580,1233,3580,213.129,7,100
9,2119,7,4,4,19.1597,24.6666,24.6666,-2.53334,NO,3389.41,12,10,948.744,0,1231.25,2679.94,1233,3580,734,2389,51.6276,7,100
9,2131,7,7,7,14.9519,14.9519,14.9519,-3.50481,NO,2775.28,12,12,870.374,0,1426.27,2786.15,1233,3580,1233,3580,175.643,1,100
9,2142,7,7,4,20.0764,20.0764,20.0764,-2.99236,NO,2740.88,12,12,724.522,0,808.105,3075.62,1233,3580,1233,3580,67.7468,1,100
9,2145,7,7,7,34.6837,34.6837,34.6837,-1.53163,NO,2852.45,12,12,546.789,0,1648.9,3390.25,1233,3580,1233,3580,128.323,1,100
9,2146,7,7,7,47.3269,47.3269,47.3269,-0.267306,NO,4024.48,12,12,348.051,0,1150.8,3423.85,1233,3580,1233,3580,789.248,1,100
9,2147,7,7,7,17.578,17.578,17.578,-3.2422,NO,2555.6,12,12,864.023,0,1375.78,2782.41,1233,3580,1233,3580,10.0828,1,100
9,2049,8,9,8,25.4734,17.5644,25.4734,-2.45266,ho to8,2525.01,10,3,667.697,0,2878.8,3028.67,2391,3372,3162,3672,8.85135,8,100
9,2052,8,8,8,30.2243,30.2243,30.2243,-1.97757,NO,3435.09,10,10,611.917,0,1877.37,3228.38,2391,3372,2391,3372,363.916,8,100
9,2054,8,8,8,24.5703,24.5703,24.5703,-2.54297,NO,2703.1,10,10,783.647,0,2811.14,2782.44,2391,3372,2391,3372,172.582,8,100
9,2056,8,9,6,26.183,26.7492,30.6136,-1.93864,NO,2654.34,10,3,979.61,0,3203.7,2914.67,2391,3372,3162,3672,0,9,100
9,2059,8,8,8,30.5373,30.5373,30.5373,-1.94627,NO,3078.64,10,10,697.993,0,1817.47,3110.74,2391,3372,2391,3372,229.643,8,100
9,2061,8,5,5,15.6217,30.214,30.214,-1.9786,NO,3593.79,10,19,820.583,0,2279.56,2616.4,2391,3372,2225,2289,372.77,5,100
9,2064,8,8,8,29.752,29.752,29.752,-2.0248,NO,2951.26,10,10,733.803,0,1798.44,3060.01,2391,3372,2391,3372,6.7851,5,100
9,2074,8,7,7,17.1457,31.1016,31.1016,-1.88984,NO,3865.59,10,12,976.247,0,1464.34,3305.95,2391,3372,1233,3580,219.729,7,100
9,2083,8,8,8,25.7805,25.7805,25.7805,-2.42195,NO,2835.01,10,10,751.426,0,1780.52,3052.7,2391,3372,2391,3372,108.259,5,100
9,2089,8,5,5,25.0187,30.1822,30.1822,-1.98178,NO,3493.13,10,19,909.434,0,2617.64,2543.93,2391,3372,2225,2289,143.492,8,100
9,2092,8,8,8,54.0065,54.0065,54.0065,0.40065,NO,3948.64,10,10,404.789,0,2361.75,3101.82,2391,3372,2391,3372,7.07179,8,100
9,2094,8,7,7,27.3787,34.767,34.767,-1.5233,NO,3248.46,10,12,830.553,0,1617.64,3330.43,2391,3372,1233,3580,7.02143,7,100
9,2097,8,5,5,24.4286,31.4179,31.4179,-1.85821,NO,3199,10,19,759.823,0,2343.22,2675.55,2391,3372,2225,2289,55.2307,8,100
9,2111,8,8,8,34.6277,34.6277,34.6277,-1.53723,NO,3249.55,10,10,647.429,0,2788.41,2958.2,2391,3372,2391,3372,598.833,8,100
9,2112,8,8,8,31.0559,31.0559,31.0559,-1.89441,NO,4051.23,10,10,400.153,0,2456.58,3115.44,2391,3372,2391,3372,100.423,8,100
9,2137,8,8,8,21.1915,21.1915,21.1915,-2.88085,NO,2814.93,10,10,713.108,0,2565.74,2749.11,2391,3372,2391,3372,120.572,1,100
9,2141,8,8,8,30.9574,30.9574,30.9574,-1.90426,NO,3606.66,10,10,539.622,0,2123.87,3011.68,2391,3372,2391,3372,41.9397,1,100
9,2145,8,7,7,28.2101,34.6837,34.6837,-1.53163,NO,2852.45,10,12,800.652,0,1648.9,3390.25,2391,3372,1233,3580,118.788,1,100
9,2049,9,9,9,23.1808,23.1808,23.1808,-2.68192,NO,2525.01,3,3,764.248,0,2878.8,3028.67,3162,3672,3162,3672,789.248,9,100
9,2053,9,10,9,16.6331,16.9356,16.6331,-3.33669,ho to9,2691.22,3,3,842.118,0,3825.76,3249.4,3162,3672,4393,2995,363.916,6,100
9,2056,9,9,9,29.2924,29.2924,29.2924,-2.07076,NO,2654.34,3,3,815.649,0,3203.7,2914.67,3162,3672,3162,3672,709.591,9,100
9,2071,9,6,6,24.4029,28.3525,28.3525,-2.16475,NO,3277.43,3,32,840.445,0,3319.02,2902.79,3162,3672,3566,2389,229.643,9,100
9,2099,9,9,9,40.2982,40.2982,40.2982,-0.970177,NO,3024.23,3,3,672.93,0,3455.09,3145.76,3162,3672,3162,3672,56.6981,6,100
9,2111,9,8,8,29.8141,34.6277,34.6277,-1.53723,NO,3249.55,3,10,859.695,0,2788.41,2958.2,3162,3672,2391,3372,9.47388,9,100
9,2112,9,8,8,16.4274,31.0559,31.0559,-1.89441,NO,4051.23,3,10,947.299,0,2456.58,3115.44,3162,3672,2391,3372,100.423,8,100
9,2136,9,6,6,22.4899,25.9007,25.9007,-2.40993,NO,3345.27,3,32,869.803,0,3518.78,2937.65,3162,3672,3566,2389,120.572,1,100
9,2053,10,10,10,20.0082,20.0082,20.0082,-2.99918,NO,2691.22,3,3,690.279,0,3825.76,3249.4,4393,2995,4393,2995,341.023,10,100
9,2058,10,10,10,22.3073,22.3073,22.3073,-2.76927,NO,3717.68,3,3,526.212,0,4009.38,3194.35,4393,2995,4393,2995,709.591,10,100
9,2099,10,9,9,33.639,40.2982,40.2982,-0.970177,NO,3024.23,3,3,996.192,0,3455.09,3145.76,4393,2995,3162,3672,102.241,6,100
9,2113,10,6,6,18.2004,26.3032,26.3032,-2.36968,NO,3493.04,3,32,877.11,0,3974.55,2284.91,4393,2995,3566,2389,9.47388,6,100
9,2116,10,6,6,15.6123,33.159,33.159,-1.6841,NO,3940.45,3,32,952.41,0,3695.78,2419.71,4393,2995,3566,2389,225.055,6,100
9,2121,10,6,6,25.2429,34.6482,34.6482,-1.53518,NO,3059.39,3,32,825.499,0,3946.53,2368.81,4393,2995,3566,2389,215.91,6,100
9,2122,10,6,6,16.2441,27.7334,27.7334,-2.22666,NO,4116.31,3,32,975.538,0,3916.27,2198.51,4393,2995,3566,2389,42.4553,6,100
9,2135,10,6,6,17.9554,34.3012,34.3012,-1.56988,NO,4324.68,3,32,988.097,0,3567.53,2542.3,4393,2995,3566,2389,16.1619,1,100
9,2136,10,6,6,21.4264,25.9007,25.9007,-2.40993,NO,3345.27,3,32,926.041,0,3518.78,2937.65,4393,2995,3566,2389,43071.6,1,100
9,2138,10,6,10,20.1514,20.0147,20.1514,-2.98486,ho to10,3263.92,3,32,633.144,0,3948.8,2658.01,4393,2995,3566,2389,341.023,1,100
9,2139,10,10,10,37.7082,37.7082,37.7082,-1.22918,NO,2818.28,3,3,551.008,0,3930.89,2987.04,4393,2995,4393,2995,7.9331,1,100
9,2144,10,6,6,26.2356,33.7632,33.7632,-1.62368,NO,3970.88,3,32,812.536,0,3968.24,2370.67,4393,2995,3566,2389,6.57609,1,100
9.5,2065,1,1,1,17.7628,17.7628,17.7628,-3.22372,NO,2774.09,1,1,919.524,0,1526.04,1566.93,834,1041,834,1041,62.1365,1,100
9.5,2110,1,4,4,14.4187,34.9996,34.9996,-1.50004,NO,2989.81,1,11,943.056,0,691.769,1923.68,834,1041,734,2389,11.9689,4,100
9.5,2067,2,5,2,17.8121,20.652,17.8121,-3.21879,ho to2,2552.42,4,20,655.059,0,2596.58,1728.57,2496,1155,2225,2289,73.4804,2,100
9.5,2069,2,6,6,16.8166,24.0923,24.0923,-2.59077,NO,2850.87,4,32,979.797,0,3299.51,1628.68,2496,1155,3566,2389,782.417,6,100
9.5,2075,2,2,2,32.3075,32.3075,32.3075,-1.76925,NO,4496.09,4,4,362.362,0,2525.8,1356.04,2496,1155,2496,1155,24.2167,2,100
9.5,2088,2,6,2,33.441,28.0396,33.441,-1.6559,ho to2,2712.52,4,32,998.227,0,2874.56,2028.58,2496,1155,3566,2389,62.1365,2,100
9.5,2090,2,2,2,34.3293,34.3293,34.3293,-1.56707,NO,3743.6,4,4,604.325,0,2670.42,1649.76,2496,1155,2496,1155,57.9949,2,100
9.5,2093,2,5,5,28.1334,30.1839,30.1839,-1.98161,NO,3313.7,4,20,718.479,0,2499.42,1807.84,2496,1155,2225,2289,43.2778,2,100
9.5,2115,2,2,2,30.4031,30.4031,30.4031,-1.95969,NO,3738.51,4,4,475.786,0,2616.07,1504.22,2496,1155,2496,1155,65.7616,2,100
9.5,2127,2,5,5,14.3975,22.9081,22.9081,-2.70919,NO,3359.19,4,20,757.943,0,2233.61,1799.69,2496,1155,2225,2289,5.54689,5,100
9.5,2133,2,5,2,15.1683,17.7165,15.1683,-3.48317,ho to2,3043.36,4,20,844.43,0,1917.19,1691.7,2496,1155,2225,2289,39.916,1,100
9.5,2134,2,2,2,23.5562,23.5562,23.5562,-2.64438,NO,3704.75,4,4,555.429,0,2912.93,1366.36,2496,1155,2496,1155,31.2811,1,100
9.5,2143,2,5,2,28.5075,30.3648,28.5075,-2.14925,ho to2,3212.08,4,20,717.958,0,2546.1,1805.35,2496,1155,2225,2289,1195.27,1,100
9.5,2070,3,3,3,24.6635,24.6635,24.6635,-2.53365,NO,2577.63,4,4,884.091,0,3495.39,1390.43,4293,1155,4293,1155,8.81432,1,100
9.5,2073,3,3,3,17.5135,17.5135,17.5135,-3.24865,NO,3098.54,4,4,695.367,0,3720.13,1410.66,4293,1155,4293,1155,51.5979,3,100
9.5,2080,3,3,3,29.8669,29.8669,29.8669,-2.01331,NO,2433.01,4,4,737.622,0,3714.14,1499.98,4293,1155,4293,1155,89.3034,3,100
9.5,2084,3,6,6,15.182,36.9759,36.9759,-1.30241,NO,3265.17,4,32,893.132,0,3988.07,1939.03,4293,1155,3566,2389,9.97889,3,100
9.5,2091,3,6,3,18.0523,16.6429,18.0523,-3.19477,ho to3,4302.47,4,32,722.771,0,3991.71,1739.48,4293,1155,3566,2389,242.739,3,100
9.5,2105,3,3,3,21.0367,21.0367,21.0367,-2.89633,NO,2883.52,4,4,881.647,0,3505.96,1415.52,4293,1155,4293,1155,5.88389,6,100
9.5,2140,3,6,3,34.732,24.4356,34.732,-1.5268,ho to3,2627.32,4,32,879.474,0,3872.25,1866.65,4293,1155,3566,2389,135.47,1,100
9.5,2050,4,4,4,37.5201,37.5201,37.5201,-1.24799,NO,4972.11,11,11,339.949,0,578.236,2352.91,734,2389,734,2389,290.75,1,100
9.5,2062,4,4,4,27.2838,27.2838,27.2838,-2.27162,NO,3271.35,11,11,546.419,0,1005.26,2021.58,734,2389,734,2389,39.75,1,100
9.5,2066,4,7,4,29.954,26.5792,29.954,-2.0046,ho to4,2486.39,11,11,667.749,0,1099.37,2860.59,734,2389,1233,3580,5.38617,7,100
9.5,2081,4,5,4,22.6102,18.0609,22.6102,-2.73898,ho to4,2667.08,11,20,924.28,0,1525.82,2018.44,734,2389,2225,2289,85.2573,5,100
9.5,2086,4,5,5,12.9123,19.6261,19.6261,-3.03739,NO,2890.99,11,20,887.609,0,1502.95,2062.55,734,2389,2225,2289,108.678,5,100
9.5,2095,4,4,4,36.4453,36.4453,36.4453,-1.35547,NO,2696.19,11,11,604.106,0,905.108,2884.65,734,2389,734,2389,102.705,4,100
9.5,2098,4,5,4,7.86658,10.6613,7.86658,-4.21334,ho to4,1777.98,11,20,968.024,0,1433.51,1790.87,734,2389,2225,2289,6.71478,4,100
9.5,2100,4,4,4,21.0279,21.0279,21.0279,-2.89721,NO,2957.75,11,11,703.813,0,1314.41,2650.68,734,2389,734,2389,291.625,7,100
9.5,2101,4,4,4,32.4065,32.4065,32.4065,-1.75935,NO,4105.78,11,11,356.042,0,625.042,2546.78,734,2389,734,2389,14.5575,4,100
9.5,2102,4,7,4,15.7015,18.3265,15.7015,-3.42985,ho to4,2640.36,11,11,925.84,0,597.293,3254.15,734,2389,1233,3580,134.086,4,100
9.5,2103,4,4,4,31.2643,31.2643,31.2643,-1.87357,NO,3082.77,11,11,769.907,0,697.141,3097.09,734,2389,734,2389,20.5006,4,100
9.5,2107,4,4,4,52.5888,52.5888,52.5888,0.258881,NO,3184.27,11,11,517.38,0,707.407,2809.68,734,2389,734,2389,50.6682,4,100
9.5,2109,4,7,7,16.26,19.9474,19.9474,-3.00526,NO,3117.16,11,11,883.337,0,1364.11,2930.52,734,2389,1233,3580,85.2186,7,100
9.5,2110,4,4,4,23.0192,23.0192,23.0192,-2.69808,NO,2989.81,11,11,555.252,0,691.769,1923.68,734,2389,734,2389,7.56419,4,100
9.5,2114,4,7,4,20.3888,22.1072,20.3888,-2.96112,ho to4,3243.26,11,11,774.991,0,891.665,3085.96,734,2389,1233,3580,80.8285,4,100
9.5,2118,4,7,4,29.0431,21.8183,29.0431,-2.09569,ho to4,2638.81,11,11,945.462,0,1509.81,2838.46,734,2389,1233,3580,19.1538,7,100
9.5,2119,4,4,4,20.5432,20.5432,20.5432,-2.94568,NO,3501.76,11,11,647.784,0,1226.59,2683.93,734,2389,734,2389,51.9183,4,100
9.5,2126,4,4,4,27.7944,27.7944,27.7944,-2.22056,NO,4293.67,11,11,457.547,0,1003.24,2172.53,734,2389,734,2389,153.302,1,100
9.5,2130,4,5,4,34.6047,35.4032,34.6047,-1.53953,ho to4,3071.43,11,20,911.347,0,1476.34,1953.69,734,2389,2225,2289,183.446,1,100
